IDProductoCM,Modelo,Tipo de Producto,Marca,Nombre Producto ONU,Precio Unitario,Rut Unidad de Compra,Región Unidad de Compra,Sector,year,Nro Licitación Pública,Convenio Marco,CodigoOC,Fecha Envío OC,Cantidad,Rut Proveedor,Nombre Proveedor Sucursal,Vehículo,Macrozona_x,Gama_x,Pgm,Puntaje Precio_x,PUNTAJE OFERTA,Marca_x,Precio,Modelo,Versión,Precio + Despacho,Precio Macrozona-Gama,Puntaje Precio_y,exact_merge_var
1848068,T60 DX 4X4,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,18422399.0,60.110.000-2,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,879-185-CM22,2022-10-28,1.0,96.889.440-4,Mediterraneo Automotores SA,MAXUS T60 T60 DX 4X4,Centro,Gama 4,14188100.0,100.0,100.0,Maxus,14090600.0,T60 DX 4X4,T60 DX 4X4,14188100,14188100.0,100.0,MAXUS CENTRO CAMIONETA 96.889.440-4
1848003,SAVEIRO DOBLE CABINA,CAMIONETA,VOLKSWAGEN,Camiones ligeros o vehículos de deporte de utilidad,12012000.0,69.255.000-5,Metropolitana,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,324-677-CM22,2022-11-25,2.0,76.245.828-4,PORSCHE CHILE SPA,VOLKSWAGEN SAVEIRO DOBLE CABINA,Metropolitana,Gama 1,8914267.5,100.0,100.0,Volkswagen,8895600.0,SAVEIRO DOBLE CABINA,Doble Cabina,8914267.5,8914267.5,100.0,VOLKSWAGEN METROPOLITANA CAMIONETA 76.245.828-4
1848003,SAVEIRO DOBLE CABINA,CAMIONETA,VOLKSWAGEN,Camiones ligeros o vehículos de deporte de utilidad,12012000.0,69.255.200-8,Metropolitana,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2735-1597-CM22,2022-11-04,1.0,76.245.828-4,PORSCHE CHILE SPA,VOLKSWAGEN SAVEIRO DOBLE CABINA,Metropolitana,Gama 1,8914267.5,100.0,100.0,Volkswagen,8895600.0,SAVEIRO DOBLE CABINA,Doble Cabina,8914267.5,8914267.5,100.0,VOLKSWAGEN METROPOLITANA CAMIONETA 76.245.828-4
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.979.020-0,Arica y Parinacota,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1259850-3-CM22,2022-11-02,2.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848062,T60 DX 4X2,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,16886399.0,69.072.600-9,Metropolitana,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2790-801-CM22,2022-11-04,1.0,96.889.440-4,Mediterraneo Automotores SA,MAXUS T60 T60 DX 4X2,Centro,Gama 3,12872100.0,100.0,100.0,Maxus,12774600.0,T60 DX 4X2,T60 DX 4X2,12872100,12872100.0,100.0,MAXUS CENTRO CAMIONETA 96.889.440-4
1848052,NAVARA DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,27829020.0,72.227.000-2,Maule,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1596-378-CM22,2022-11-08,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN NAVARA SE 4X4 MT ,Sur,Gama 4,19341547.66666667,73.75107848573923,75.06352456145227,nissan,19150243.0,NAVARA DC SE 2.3D MT 4WD,SE 4x4 mt ,19150243,19341547.66666667,73.75107848573923,NISSAN SUR CAMIONETA 91.502.000-3
1848068,T60 DX 4X4,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,18422400.0,69.040.700-0,Coquimbo,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2710-1267-CM22,2022-11-04,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,T60 DX 4X4,,,,,MAXUS CENTRO CAMIONETA 86.519.000-K
1848008,HILUX 4X4 2.4 MT DX,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,25000336.0,69.040.700-0,Coquimbo,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2711-2167-CM22,2022-11-04,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,HILUX 4X4 2.4 MT DX,,,,,TOYOTA CENTRO CAMIONETA 86.519.000-K
1848049,NAVARA DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,27829020.0,69.020.500-9,Antofagasta,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3916-624-CM22,2022-11-04,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN NAVARA SE 4X4 MT ,Norte,Gama 4,19498797.66666667,74.31535137559678,75.59958380681694,nissan,19307493.0,NAVARA DC SE 2.3D MT 4WD,SE 4x4 mt ,19307493,19498797.66666667,74.31535137559678,NISSAN NORTE CAMIONETA 91.502.000-3
1848068,T60 DX 4X4,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,18422400.0,69.073.800-7,Lib. Gral. Bdo. O'Higgins,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3959-273-CM22,2022-11-08,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,T60 DX 4X4,,,,,MAXUS CENTRO CAMIONETA 86.519.000-K
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.211.000-k,Metropolitana,Obras Públicas,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,728-102-CM22,2022-11-07,3.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848068,T60 DX 4X4,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,18422400.0,61.102.014-7,Valparaíso,FFAA,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3134-533-CM22,2022-11-07,2.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,T60 DX 4X4,,,,,MAXUS CENTRO CAMIONETA 86.519.000-K
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.979.440-0,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,548875-202-CM22,2022-11-09,2.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.051-2,Lib. Gral. Bdo. O'Higgins,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2062-148-CM22,2022-11-09,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.011-3,Los Lagos,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1479-220-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.004-5,Antofagasta,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1209-135-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.006-1,Coquimbo,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1210-115-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.006-1,Coquimbo,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1210-116-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.070-9,Coquimbo,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1481-61-CM22,2022-11-15,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.013-K,Tarapacá,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1486-41-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.069-5,Los Lagos,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2029-92-CM22,2022-11-09,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.013-4,Aysén,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1758-228-CM22,2022-11-10,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.979.080-4,Arica y Parinacota,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5667-319-CM22,2022-11-10,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.072-5,Magallanes y Antártica,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2074-29-CM22,2022-11-15,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.979.080-4,Arica y Parinacota,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5667-320-CM22,2022-11-10,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.948.600-5,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1390-78-CM22,2022-11-10,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,69.080.200-7,Lib. Gral. Bdo. O'Higgins,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3181-635-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,69.080.200-7,Lib. Gral. Bdo. O'Higgins,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3181-635-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,65.039.940-4,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1956-51-CM22,2022-11-15,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.015-6,Los Ríos,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2027-106-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.902.022-9,Maule,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2256-53-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.009-6,Maule,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1755-295-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848074,"OROCH OROCH  ZEN 1,6L MT 4X2",CAMIONETA,RENAULT,Camiones ligeros o vehículos de deporte de utilidad,15090000.0,69.110.200-9,Maule,Municipalidades,2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4134-1142-CM22,2022-11-10,1.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,"RENAULT OROCH OROCH  ZEN 1,6L MT 4X2",Centro,Gama 1,10163100.0,100.0,100.0,Renault,13078100.0,"OROCH OROCH  ZEN 1,6L MT 4X2","OROCH  ZEN 1,6L MT 4X2",No cumple,10163100.0,100.0,RENAULT CENTRO CAMIONETA 86.385.500-4
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,61.947.300-0,Araucanía,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2214-110-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.907.064-1,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2079-77-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.902.018-0,Coquimbo,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1482-49-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.902.052-0,Coquimbo,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2030-45-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.019-3,Bío-Bío,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2033-98-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1875489,VIGUS WORK LX 4X4 DIESEL G4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,15938950.0,60.901.015-0,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,922-225-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS WORK LX 4X4 DIESEL G4,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.901.015-0,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,922-226-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.902.050-4,Maule,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2127-86-CM22,2022-11-14,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,60.902.024-5,Valparaíso,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2091-40-CM22,2022-11-15,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,61.944.900-2,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1954-20-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,61.948.500-9,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1388-35-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,61.948.100-3,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1387-31-CM22,2022-11-11,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
1848027,VIGUS DOBLE CABINA 4X2 DIESEL,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,14219950.0,65.037.740-0,Metropolitana,"Gob. Central, Universidades",2022,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1955-19-CM22,2022-11-15,1.0,96.642.160-6,PIAMONTE S.A.,JMC VIGUS WORK 4X2,Metropolitana,Gama 2,11549500.0,97.35227499025932,97.48466124074636,JMC,11490000.0,VIGUS DOBLE CABINA 4X2 DIESEL,4x2,11549500,11549500.0,97.35227499025932,JMC METROPOLITANA CAMIONETA 96.642.160-6
