Unnamed: 0,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
7541,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3506-529-CM23,"ALCALDIA, S/P N°114 (VEHICULO SEGURIDAD PUBLICA)",2023-08-03,Aceptada,No,,(1930009) CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA NORTE 2023,1930009,CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA NORTE 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC SE 4X4,26064504,1.0,26064504,CLP,26064504,0,150000,26214504,"4980755,76","31195259,76",69.020.100-3,UNIDAD DE ADQUISICIONES,I MUNICIPALIDAD DE TOCOPILLA,ANIBAL PINTO  1305,Tocopilla,Antofagasta,I. MUNICIPALIDAD DE TOCOPILLA,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"REQUERIMIENTO N°114 DEL 26-07-2023 ENVIADO POR ALCALDIA, SOLICITANDO LA COMPRA PARA USO EN SEGURIDAD PUBLICA.",30 d?as contra la recepci?n conforme de la factura,4427,115167,24507,24823
9321,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,5418-222-CM23,Vehículo Tucson NX4 2.0 AT 4WD PLUS 5418-222-CM23,2023-08-03,Recepci?n Conforme,No,,(1930354) SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA SUR 2023,1930354,SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA SUR 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT 4WD PLUS,21635798,1.0,21635798,CLP,21635798,0,0,21635798,"4110801,62","25746599,62",61.978.900-8,Gobierno Regional de Los Ríos,GOBIERNO REGIONAL DE LOS RIOS,"O´higgins N° 543, 3° piso",Valdivia,Los Ríos,Gobierno Regional de Los Ríos,"Gob. Central, Universidades",84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"1. Solicitud de Compra número 264 con el trámite 8770 . Se solicita Adquisición de Vehiculo Institucional tipo SUV para funcionarios, requerido por Jose Riquelme Rosas.
2. Certificado disponibilidad presupuestaria N°153

",30 d?as contra la recepci?n conforme de la factura,6331,267799,24507,24823
9874,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,4139-397-CM23,ADQUISICION CAMIONETA GESTION MUNICIPAL,2023-08-04,Aceptada,No,,(1929149) CAMIONETA RAM 700 1.4L SLT CD MACROZONA CENTRO 2023,1929149,CAMIONETA RAM 700 1.4L SLT CD MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,RAM,700 1.4L SLT CD,12989715,1.0,12989715,CLP,12989715,0,0,12989715,"2468045,85","15457760,85",69.091.000-4,Adquisiciones,I MUNICIPALIDAD DE PALMILLA,Juan Guillermo Day S/N,Palmilla,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE PALMILLA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 4139-397-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,5059,123526,32639,32414
10059,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,5420-258-CM23,Orden de Compra: 5420-258-CM23,2023-08-03,Recepci?n Conforme,No,,(1930003) CAMIONETA NISSAN NAVARA 2.3D DC PRO-4X 4X4 AUT MACROZONA NORTE 2023,1930003,CAMIONETA NISSAN NAVARA 2.3D DC PRO-4X 4X4 AUT MACROZONA NORTE 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC PRO-4X 4X4 AUT,38185303,1.0,38185303,CLP,38185303,0,0,38185303,"7255207,57","45440510,57",61.978.890-7,Gobierno Regional de Arica y Parinacota,GOBIERNO REGIONAL DE ARICA-PARINACOTA,AVDA. GENERAL VELASQUEZ 1775,Arica,Arica y Parinacota,GOBIERNO REGIONAL DE ARICA-PARINACOTA,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 5420-258-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 d?as contra la recepci?n conforme de la factura,6333,267965,26569,26778
10943,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,759-443-CM23,COMPRA DE VEHÍCULO PARA SUBECRETARÍA DE JUSTICIA,2023-08-03,Recepci?n Conforme,No,,(1928135) SUV NISSAN  X-TRAIL 2.5L SENSE AUT MACROZONA CENTRO 2023,1928135,SUV NISSAN  X-TRAIL 2.5L SENSE AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L SENSE AUT,23352940,1.0,23352940,CLP,23352940,0,0,23352940,"4437058,6","27789998,6",61.001.000-8,Ministerio de justicia - Subsecretaría de Justicia,SUBSECRETARIA DEL MINISTERIO DE JUSTICIA,"Morande 107, Santiago",Santiago Centro,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE JUSTICIA,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 759-443-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 d?as contra la recepci?n conforme de la factura,1755,7080,26569,26778
15577,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,218-722-CM23,"Adquisición de tres camionetas marca CHANGAN MS, Orden de Compra: 218-722-CM23",2023-08-08,Recepci?n Conforme,No,,(1928874) CAMIONETA CHANGAN MS201 1.2L PICK-UP PLUS C.AIRE Y DIREC MACROZONA METROPOLITANA 2023,1928874,CAMIONETA CHANGAN MS201 1.2L PICK-UP PLUS C.AIRE Y DIREC MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,CHANGAN,MS201 1.2L PICK-UP PLUS C.AIRE Y DIREC,8262600,3.0,24787800,CLP,24787800,0,0,24787800,4709682,29497482,69.254.600-8,Ilustre Municipalidad de San Joaquin,I MUNICIPALIDAD SAN JOAQUIN,"SANTA ROSA 2606, 3º piso Bodega Central",San Joaquín,Metropolitana,Ilustre Municipalidad de San Joaquin,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,"Adquisición de tres camionetas marca CHANGAN MS para realizar labores en areas verdes no concesionadas, Orden de Compra codigo: 218-722-CM23 dirigida a DERCO SPA",30 d?as contra la recepci?n conforme de la factura,1216,7135,39850,39256
19733,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3836-664-CM23,ALCALDIA,2023-08-08,Aceptada,No,,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,29990000,1.0,29990000,CLP,29990000,0,0,29990000,5698100,35688100,69.191.400-3,Administración,I MUNICIPALIDAD DE TOLTEN,"Compañía de Jesús N° 203,  Nueva Toltén IX Región de la Araucanía.-",Toltén,Araucanía,Ilustre Municipalidad de Tolten,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Orden de Compra código: 3836-664-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA
REQUERIDO PARA DISPONER DE VEHICULO MUNICIPAL PARA CUBRIR NECESIDADES DE LOS DEPARTAMENTOS
CERT. 118 SECRETARIO MUNICIPAL (APROBACION CONCEJO MUNICIPAL)
SP 664 DEL 08 DE AG",30 d?as contra la recepci?n conforme de la factura,4756,117582,26569,26778
20145,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1725-874-CM23,"COMPRA DE 3 CAMIONETAS DOBLE CABINA GREAT WALL, MODELO WINGLE7 DELUXE 4 x 4 , TRANSMISIÓN MT, COMBUSTIBLE DIESEL, CILINDRADA 2000CC. RENDIMIENTO MIXTO 11,5 KMS/ LT , RENDIMIENTO CIUDAD 9.2 KMS/ LT. AÑO 2023.",2023-08-08,Aceptada,No,,(1928928) CAMIONETA GREAT WALL WINGLE7 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,1928928,CAMIONETA GREAT WALL WINGLE7 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,WINGLE7 2.0L DELUXE 4X4,16816500,3.0,50449500,CLP,50449500,0,0,50449500,9585405,60034905,60.901.002-9,SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES,SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES,"Pasaje Uno N° 390, La Ligua",Valparaíso,Valparaíso,SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Incluir N° de OC en doc. tributario . Indicar Unidad Requirente en doc. tributario. Pagos desde el 01.05.2020 son realizados por TGR -
DIPRES. Para cualquier información dirigirse a dipresrecepcion@custodium.com.
ADMINISTRACION, SOL.04-4 / 589
",30 d?as contra la recepci?n conforme de la factura,2721,7359,976986,184380
21190,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2776-630-CM23,"S.P.N°142283, DAF. COMPRA DE 01 VEHÍCULO SUV NISSAN KICKS ADVANCE 1.6 MT 2023, PARA LA DIRECCION DE ADMINISTRACION Y FINANZAS, VALOR INCLUYE DOCUMENTACION ( PERMISO DE CIRCULACION, SOAP, INSCRIPCION, IMPUESTO VERDE)",2023-08-08,Recepci?n Conforme,No,,(1928489) SUV NISSAN  KICKS 1.6L ADVANCE MACROZONA CENTRO 2023,1928489,SUV NISSAN  KICKS 1.6L ADVANCE MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,KICKS 1.6L ADVANCE,14418105,1.0,14418105,CLP,14418105,0,0,14418105,"2739439,95","17157544,95",69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Orden de Compra codigo: 2776-630-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.
S.P.N°142283, DAF. COMPRA DE 01 VEHÍCULO SUV NISSAN KICKS ADVANCE 1.6 MT 2023, PARA LA DIRECCION DE ADMINISTRACION Y FINANZAS, VALOR INCLUYE DOCUMENTACION ( PERMISO DE CIRCULACION",30 d?as contra la recepci?n conforme de la factura,3765,100555,32639,32414
21606,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1252675-62-CM23,ADQUISICION VEHICULO INSTITUCIONAL NAD REGION DEL BIOBIO: 1252675-62-CM23,2023-08-14,Aceptada,No,,(1928489) SUV NISSAN  KICKS 1.6L ADVANCE MACROZONA CENTRO 2023,1928489,SUV NISSAN  KICKS 1.6L ADVANCE MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,KICKS 1.6L ADVANCE,14418105,1.0,14418105,CLP,14418105,0,230000,14648105,"2783139,95","17431244,95",70.816.700-2,Linea de  Curadurias,Corporación de Asistencia Judicial Región  Biobío,Freire N° 1220,Concepción,Bío-Bío,CORPORACION DE ASISTENCIA JUDICIAL DE LA REGION DEL BIO BIO,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1252675-62-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,1252675,7354,32639,32414
21802,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,945256-98-CM23,COMPRA DE CAMIONETA PARA EL CDO DE ZBV,2023-08-11,Recepci?n Conforme,No,,(1929077) CAMIONETA MAXUS T60 D20 2.0L GL 4X4 MACROZONA CENTRO 2023,1929077,CAMIONETA MAXUS T60 D20 2.0L GL 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 D20 2.0L GL 4X4,18560690,1.0,18560690,CLP,18560690,0,0,18560690,"3526531,1","22087221,1",61.980.790-1,Zona de Bienestar Valparaíso,Zona de Bienestar Valparaíso,Calle 13 Norte N° 1034,Viña del Mar,Valparaíso,Ejército de Chile,FFAA,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"COMPRA DE VEHÍCULO (CAMIONETA) PARA EL CDO DE LA ZONA DE BIENESTAR VALPARAÍSO, CONFORME A 945256-98-CM23 dirigida a MARITANO Y EBENSPERGER LTDA, CONTACTO : SG2 JOSUE RETAMAL RAMOS +56999289029",30 d?as contra la recepci?n conforme de la factura,945256,111870,62896,61164
22133,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,4856-301-CM23,"MOVILIZACION CESFAM (CAMIONETA) CONVENIO: ADQUISICION CAMIONES Y RODILLO, MOVILIZACION CESFAM Y TRACTOR PARA PESCADORES, TIRUA.",2023-08-09,Aceptada,No,,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,26075882,1.0,26075882,CLP,26075882,0,0,26075882,"4954417,58","31030299,58",69.160.700-3,Salud,I MUNICIPALIDAD DE TIRUA,Atahualpa N°220,Tirúa,Bío-Bío,I MUNICIPALIDAD DE TIRUA,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"Compra  Gobierno Regional de la Región del Bio Bio, Rut: 72.232.500-1, dirección avenida Prat 525, para Ilustre Municipalidad de Tirúa, Rut: 69.160.700-3, Dirección : Av. Costanera N° 80 comuna Tirúa  (facturar a nombre del Gobierno Regional) .
Color de v",30 d?as contra la recepci?n conforme de la factura,5770,183037,24507,24823
22447,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,768-388-CM23,Orden de Compra generada por la Gran Compra: 68755,2023-08-30,Aceptada,S?,68755.0,(1929214) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA NORTE 2023 1929214,1929214,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA NORTE 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,25990000,9.0,233910000,CLP,233910000,0,0,233910000,44442900,278352900,72.223.100-7,Gobierno Regional de Tarapacá,GOBIERNO REGIONAL DE TARAPACA,"Av. Arturo Prat 1099, 1er piso",Iquique,Tarapacá,GOBIERNO REGIONAL DE TARAPACA,"Gob. Central, Universidades",84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,Maipú,Región Metropolitana de Santiago,"REPOSICIÓN PARQUE VEHICULAR PARA LA I ZONA TARAPACA, BIP 40018958, POR 9 CAMIONETAS DOBLE CABINA 4X4 COLOR FABRICA",30 d?as contra la recepci?n conforme de la factura,1764,7084,24507,24823
26100,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1596-301-CM23,ADQUISICION DE VEHICULOS DE DOTACION OPERACIONES DE ONEMI MAULE,2023-08-24,Recepci?n Conforme,S?,68852.0,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023 1929217,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,27258704,2.0,54517408,CLP,54517408,0,0,54517408,"10358307,52","64875715,52",72.227.000-2,Gobierno Regional del Maule,GOBIERNO REGIONAL VII REGION,"1 NORTE #711, TALCA.",Talca,Maule,GOBIERNO REGIONAL VII REGION,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,Santiago,Región Metropolitana de Santiago,"
Adquisición  Proyecto ADQUISICION DE VEHICULOS DE DOTACION OPERACIONES DE ONEMI"" COD. BIP.  40.033.751-0. 
COMPRA PARA OFICINA NACIONAL DE EMERGENCIA
INCLUYE: Permiso Circulación, Placa Patente,  SOAP, Rev. Técnica, Logos.
LUGAR DE ENTREGA: Dirección Regional ONEMI Maule Talca, Plazo 15 días corridos 
",30 d?as contra la recepci?n conforme de la factura,2592,7223,26569,26778
28221,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2341-485-CM23,Orden de Compra: 2341-485-CM23,2023-08-11,Aceptada,No,,(1930269) SUV HYUNDAI CRETA SU2I 1.5 MT PLUS MACROZONA METROPOLITANA 2023,1930269,SUV HYUNDAI CRETA SU2I 1.5 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,CRETA SU2I 1.5 MT PLUS,13183697,1.0,13183697,CLP,13183697,0,0,13183697,"2504902,43","15688599,43",69.072.700-5,OFICINA DE ADQUISICIONES,I MUNICIPALIDAD DE SAN BERNARDO,BODEGA  EYZAGUIRRE 450,San Bernardo,Metropolitana,I MUNICIPALIDAD DE SAN BERNARDO,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 2341-485-CM23 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 d?as contra la recepci?n conforme de la factura,3334,86548,32636,32413
31113,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2292-1124-CM23,SUV CHERY TIGGO 2 PRO 1.5 GLS 2023 COLOR BLANCO- Orden de Compra: 2292-1124-CM23,2023-08-14,Aceptada,No,,(1928207) SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,1928207,SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,Automóviles,SUV,CHERY,TIGGO 2 PRO 1.5L GLS,10084034,2.0,20168068,CLP,20168068,0,0,20168068,"3831932,92","24000000,92",69.110.400-1,DIR. COMUNAL DE SALUD,I MUNICIPALIDAD DE TALCA,4 Norte	Nº 944,Talca,Maule,I MUNICIPALIDAD DE TALCA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ADQUISICION DE 2 SUV CHERY TIGGO 2 PRO 1.5 GLS 2023 COLOR BLANCO, SEGUN NOTA DE PEDIDO 8401, DE LA UNIDAD DE ADMINISTRACION Y FINANZAS. CONTACTO JORGE FAJARDO,+56962577125, MAIL movilizacion@apstalca.cl, SANDRA INZUNZA MAIL gestion.finanzas@apstalca.cl +5",30 d?as contra la recepci?n conforme de la factura,3286,84480,32639,32414
34772,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,868-183-CM23,"ADQUISICIÓN DE VEHÍCULO INSTITUCIONAL, CAMIONETA DOBLE CABINA TRACCIÓN 4X4",2023-08-16,Recepci?n Conforme,No,,(1929236) CAMIONETA TOYOTA HILUX 2.4L SR CD 4X4 MACROZONA AUSTRAL 2023,1929236,CAMIONETA TOYOTA HILUX 2.4L SR CD 4X4 MACROZONA AUSTRAL 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L SR CD 4X4,31790000,1.0,31790000,CLP,31790000,0,0,31790000,6040100,37830100,72.222.000-5,Gobierno Regional de Aysen - XI Región,GOBIERNO REGIONAL DE AYSEN,Ejército N° 405,Coyhaique,Aysén,Gobierno Regional de Aysén,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 868-183-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 d?as contra la recepci?n conforme de la factura,1864,7085,26569,26778
36757,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,609-404-CM23,Adquisición de 1 vehículo tipo SUV.,2023-08-17,Recepci?n Conforme,No,,(1928495) SUV NISSAN  KICKS 1.6L SENSE MACROZONA CENTRO 2023,1928495,SUV NISSAN  KICKS 1.6L SENSE MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,KICKS 1.6L SENSE,13389892,1.0,13389892,CLP,13389892,0,0,13389892,"2544079,48","15933971,48",61.307.000-1,Instituto de Desarrollo Agropecuario - INDAP,INSTITUTO DE DESARROLLO AGROPECUARIO,Agustinas 1465,Santiago,Metropolitana,Instituto de Desarrollo Agropecuario - INDAP,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Adquisición de 1 vehículo tipo SUV, (Nissan Kicks) de acuerdo a solicitud nro. 1493 del Dpto G. Administrativa. 
Retiro del vehículo se realizará en tienda, previamente acordado con la automotora.
Facturación se realizará posterior a recepción conforme de",30 d?as contra la recepci?n conforme de la factura,1605,6937,32639,32414
40899,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,4121-40-CM23,Orden de Compra: 4121-40-CM23,2023-08-18,Aceptada,No,,(1930012) CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA SUR 2023,1930012,CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC SE 4X4,25498388,1.0,25498388,CLP,25498388,0,0,25498388,"4844693,72","30343081,72",69.140.300-9,Municipalidad De Ninhue-Secretaria Planificacion,I MUNICIPALIDAD DE NINHUE,Arturo Prat 405,Ninhue,Ñuble,Ilustre Municipalidad de Ninhue,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 4121-40-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,5041,7051,32639,32414
41378,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3885-391-CM23,ADQUISICIÓN DE CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4,2023-08-18,Recepci?n Conforme,No,,(1930015) CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA NORTE 2023,1930015,CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA NORTE 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC XE 4X4,26657000,1.0,26657000,CLP,26657000,0,0,26657000,0,26657000,69.010.400-8,Municipalidad de Pica,I MUNICIPALIDAD DE PICA,Plaza de Armas 20,Pica,Tarapacá,I MUNICIPALIDAD DE PICA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3885-391-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 d?as contra la recepci?n conforme de la factura,4805,118077,26569,26778
43446,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3326-329-CM23,ADQUISICIÓN DE 02 CAMIONETAS 4X4 PARA EL DEPARTAMENTO SEBV.,2023-08-22,Recepci?n Conforme,No,,(1929024) CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,1929024,CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS PLUS 2.4L 4X4,16889415,2.0,33778830,CLP,33778830,0,0,33778830,"6417977,7","40196807,7",61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3326-329-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,4247,113812,32639,32414
45044,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,618-318-CM23,(ksc) Adquisición de vehiculos Orden de Compra: 618-318-CM23,2023-08-23,Aceptada,No,,(1929024) CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,1929024,CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS PLUS 2.4L 4X4,16889415,2.0,33778830,CLP,33778830,0,0,33778830,"6417977,7","40196807,7",60.706.000-2,Subgerencia de Administración,CORPORACION DE FOMENTO DE LA PRODUCCION,"Moneda 921, Oficina 720",Santiago Centro,Metropolitana,Corporación de Fomento de la Producción - CORFO,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Coordinar con  Jaime Gamboa al fono 226318293, o al correo electrónico jgamboa@corfo.cl.  Facturar una vez que se haya realizado la conformidad del bien al correo 60706000-2@febos.cl Orden de Compra codigo: 618-318-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.",30 d?as contra la recepci?n conforme de la factura,1614,6942,32639,32414
